label,value_index,text,extra
DIALOGEVENT:MisCHI03xXO20Subtitle,1,"*You're making good progress, Commander. Much of the city is now free of GLA control",
DIALOGEVENT:MisCHI03xXO21Subtitle,1,*Sir! The city is rising up against our foes!,
DIALOGEVENT:MisCHI03xXO22Subtitle,1,"*General, we must clear the GLA from this area!",
DIALOGEVENT:MisCHI03xXO23Subtitle,1,*Our International Opinion is high. Great work!,
DIALOGEVENT:MisCHI04xChat01Subtitle,1,*They have almost escaped! We must stop them!,
DIALOGEVENT:MisCHI04xChat010Subtitle,1,*They are skirting the lake. Intercept them!,
DIALOGEVENT:MisCHI04xChat011Subtitle,1,*They're coming for our base!,
DIALOGEVENT:MisCHI04xChat012Subtitle,1,*We have stopped the first wave of GLA!,
DIALOGEVENT:MisCHI04xChat013Subtitle,1,*Again we have put them in their place!,
DIALOGEVENT:MisCHI04xChat014Subtitle,1,*No one can stand to the might of China!,
DIALOGEVENT:MisCHI04xChat015Subtitle,1,*Sun Tzu would be proud,
DIALOGEVENT:MisCHI04xChat016Subtitle,1,*Victory is ours!,
DIALOGEVENT:MisCHI04xChat017Subtitle,1,*None shall pass,
DIALOGEVENT:MisCHI04xChat018Subtitle,1,*We will banish them from the skies!,
DIALOGEVENT:MisCHI04xChat019Subtitle,1,*Our power is unsurpassed!,
DIALOGEVENT:MisCHI04xChat02Subtitle,1,*Cut them off at the village!,
DIALOGEVENT:MisCHI04xChat020Subtitle,1,*The Helix isn't the only powerhouse,
DIALOGEVENT:MisCHI04xChat03Subtitle,1,*We cannot let them get past that hill,
DIALOGEVENT:MisCHI04xChat04Subtitle,1,*They will surely pass by here. We should defend this area,
DIALOGEVENT:MisCHI04xChat05Subtitle,1,*Here is another choke point,
DIALOGEVENT:MisCHI04xChat06Subtitle,1,*We should secure these buildings,
DIALOGEVENT:MisCHI04xChat07Subtitle,1,*What are they doing?,
DIALOGEVENT:MisCHI04xChat08Subtitle,1,*Watch out for the toxin!,
DIALOGEVENT:MisCHI04xChat09Subtitle,1,*We've been ambushed!,
DIALOGEVENT:MisCHI04xChat15Subtitle,1,*Our forces are in position. We are ready for anything,
DIALOGEVENT:MisCHI04xChat16Subtitle,1,*They are stronger than we thought. We need air support. Send in the Helix now!,
DIALOGEVENT:MisCHI04xXO01Subtitle,1,*The GLA is sending forth another wave!,
DIALOGEVENT:MisCHI04xXO02Subtitle,1,*This wave is retreating towards the north,
DIALOGEVENT:MisCHI04xXO03Subtitle,1,*They are retreating to the northeast,
DIALOGEVENT:MisCHI04xXO04Subtitle,1,*This wave is retreating to the east,
DIALOGEVENT:MisCHI04xXO05Subtitle,1,"*The European Union is extremely pleased with our performance, General. We need to stay aggressive and eliminate the GLA",
DIALOGEVENT:MisCHI04xXO06Subtitle,1,*This force was only a diversion!,
DIALOGEVENT:MisCHI04xXO07Subtitle,1,"*General, they have a scud storm! We must spread out our troops to deny them a target!",
DIALOGEVENT:MisCHI04xXO08Subtitle,1,*Waitthey're not targeting us,
DIALOGEVENT:MisCHI04xXO09Subtitle,1,*The GLA have no honor! They have decimated the village to clear a path!,
DIALOGEVENT:MisCHI04xXO10Subtitle,1,*We should assemble a base to secure this region,
DIALOGEVENT:MisCHI04xXO11Subtitle,1,*Our Helix is the Overlord of the skies. Build more to help us control the area,
DIALOGEVENT:MisCHI04xXO12Subtitle,1,"*Sir, I recommend placing Listening Outposts at key locations",
DIALOGEVENT:MisCHI04xXO13Subtitle,1,*Current Intel reports that the GLA are retreating towards this location. We will make our stand here. Do not permit any GLA units to leave this area. Our new Helix Helicopter should assure your success. The appearance of our forces from the south will signal the completion of your main objective,
DIALOGEVENT:MisCHI04xXO14Subtitle,1,"*Current Intel reports that the GLA are retreating towards this location. We will make our stand here. Do not permit any GLA units to leave this area. If too many of them escape, our mission will be a failure. Our new Helix Helicopter should assure your success. The appearance of our forces from the south will signal the completion of your main objective",
DIALOGEVENT:MisCHI04xXO15Subtitle,1,*A wave of GLA is approaching from the west,
DIALOGEVENT:MisCHI04xXO16Subtitle,1,*There is a wave of GLA approaching from the south,
DIALOGEVENT:MisCHI04xXO17Subtitle,1,*GLA forces have been spotted approaching from the southwest,
DIALOGEVENT:MisCHI04xXO18Subtitle,1,*GLA forces incoming from the southeast,
DIALOGEVENT:MisCHI04xXO19Subtitle,1,*A wave of GLA forces are approaching from the southwest,
DIALOGEVENT:MisCHI04xXO20Subtitle,1,*Another GLA wave is approaching,
DIALOGEVENT:MisCHI04xXO21Subtitle,1,"*Excellent work, sir. Intel confirms that you have destroyed the entire wave",
DIALOGEVENT:MisCHI04xXO22Subtitle,1,*The enemy is about to breach our defenses,
DIALOGEVENT:MisCHI04xXO23Subtitle,1,*Multiple Scud Storm launches detected,
DIALOGEVENT:MisCHI04xXO24Subtitle,1,"*Our defenses have been breached commander, we have failed the mission",
DIALOGEVENT:MisCHI04xXO25Subtitle,1,"*Commander, our forces from the south have arrived. Out mission was a success",
DIALOGEVENT:MisCHI04xXO26Subtitle,1,"*General, enemy forces are dangerously close to making their escape. We must deal with them quickly!",
DIALOGEVENT:MisCHI04xXO27Subtitle,1,*GLA forces have been detected fleeing through this location. Move into defensive positions and await enemy contact,
DIALOGEVENT:MisCHI04xXO28Subtitle,1,"*General, Wave 1 of the enemies retreat has been detected entering the area and intel has them moving along the path shown on the your radar",
DIALOGEVENT:MisCHI04xXO29Subtitle,1,"*General, Wave 2 of the enemies retreat has been detected entering the area and intel has them moving along the path shown on the your radar",
DIALOGEVENT:MisCHI04xXO30Subtitle,1,"*General, Wave 3 of the enemies retreat has been detected entering the area and intel has them moving along the path shown on the your radar",
DIALOGEVENT:MisCHI04xXO31Subtitle,1,"*General, Wave 4 of the enemies retreat has been detected entering the area and intel has them moving along the path shown on the your radar",
DIALOGEVENT:MisCHI04xXO32Subtitle,1,"*General, Wave 5 of the enemies retreat has been detected entering the area and intel has them moving along the path shown on the your radar",
DIALOGEVENT:MisCHI04xXO33Subtitle,1,*Our forces have arrived from the south. You have been successful in preventing the enemy retreat. Good job General,
DIALOGEVENT:MisCHI04xXO34Subtitle,1,"*General, the enemy forces have escaped to the North. We have failed the mission",
DIALOGEVENT:MisChi05OfficerC01Subtitle,1,*It's time we corrected our mistake. Kill them all!,
DIALOGEVENT:MisChi05OfficerC02Subtitle,1,*Let us flush these rats from their holes. Death to the cowards!,
DIALOGEVENT:MisCHI05xBrf01Subtitle,1,*Thanks to your remarkable efforts in Halberstadt the GLA are all but finished. US intel has located the last GLA stronghold outside of Hamburg. Unfortunately we were too late to help the Americans in this area and the GLA captured their base. Build your forces and destroy both the GLA and US bases,
DIALOGEVENT:MisCHI05xBrf02Subtitle,1,*The GLA have captured an old US base in the region and are building up. Your Final Objective is to Destroy both the US and GLA bases,
DIALOGEVENT:MisCHI05xBrf03Subtitle,1,"*The GLA have increased their stealth abilities, General. They can now stealth just about anything. We'll need to stay alert",
DIALOGEVENT:MisCHI05xBrf04Subtitle,1,*Use your Listening Outposts to detect stealthed units,
DIALOGEVENT:MisCHI05xBrf05Subtitle,1,"*General, I suggest you first concentrate your attack on the US base. We need to take out their Particle Cannons",
DIALOGEVENT:MisCHI05xChat01Subtitle,1,"*It feels like we are on an Easter Egg hunt, General",
DIALOGEVENT:MisCHI05xCin01Subtitle,1,*Corporal! Any sign of the Chinese yet?,
DIALOGEVENT:MisCHI05xCin02Subtitle,1,"*No sir, the last message received was at 02:00nothing since",
DIALOGEVENT:MisCHI05xCin03Subtitle,1,"*Well, I hope they get here soon. Our intel points to a full-scale GLA attack",
DIALOGEVENT:MisCHI05xCin04Subtitle,1,"*Yes, sir",
DIALOGEVENT:MisCHI05xCin06Subtitle,1,*What the...!? Enemy contact!,
DIALOGEVENT:MisCHI05xCin07Subtitle,1,*Our base has been breached.all units to your stations! Where are those Chinese we were promised!?,
DIALOGEVENT:MisCHI05xCin08Subtitle,1,*Fox in the hole! Fox in the hole!,
DIALOGEVENT:MisCHI05xCin09Subtitle,1,*Where'd they come from?!,
DIALOGEVENT:MisCHI05xCin10Subtitle,1,"*They're capturing our buildings! We can't hold! All units, fall back! Repeat, fall back!",
DIALOGEVENT:MisCHI05xXO01Subtitle,1,*That's it! Power to the US base is down! Finish them quickly before they can rebuild!,
DIALOGEVENT:MisCHI05xXO02Subtitle,1,"*Well done, General. The enemy can no longer produce US units",
DIALOGEVENT:MisCHI05xXO03Subtitle,1,"*Well done, General. The enemy can no longer produce GLA units",
DIALOGEVENT:MisCHI05xXO04Subtitle,1,"*Well done, General. The US base has been neutralized. Destroy the GLA base to finish this battle",
DIALOGEVENT:MisCHI05xXO05Subtitle,1,"*Well done, General. The GLA base has been neutralized. Destroy the US base to finish this battle",
DIALOGEVENT:MisCHI05xXO06Subtitle,1,*We must finish what the US was not able to do. The GLA must fall and the world will be at peace,
DIALOGEVENT:MisCHI05xXO07Subtitle,1,*If we are able to defeat the GLA and save Europe from its clutches then there are great rewards to be had,
DIALOGEVENT:MisCHI05xXO08Subtitle,1,"*General, you will take your place among China's finest heroes. The GLA has fallen and China is the shining beacon in a new world. Take you place of honor and bask in the glory that is China",
DIALOGEVENT:MisCHI05xXO09Subtitle,1,"*General, the enemy has improved their stealth ability, but they do not appear to be using tanks",
DIALOGEVENT:MisCHI05xXO10Subtitle,1,"*General, the GLA commander is lacking tanks. Perhaps we can overwhelm him with our forces",
DIALOGEVENT:MisCHI05xXO11Subtitle,1,"*General, we are losing vehicles to Jarmen Kell. You must track him down if we are to stand a chance",
DIALOGEVENT:MisCHI05xXO12Subtitle,1,"*General, the enemy is using HIJACKERS! We need to stop them!",
DIALOGEVENT:MisCHI05xXO13Subtitle,1,"*General, the enemy has positioned SNIPERs in the local villages. We must clear them out",
DIALOGEVENT:MisCHI05xXO14Subtitle,1,"*General, we are losing troops to the enemy's Quad Cannons, we need heavy armor out here",
DIALOGEVENT:MisCHI05xXO15Subtitle,1,"*General, current intel suggests Jarmen Kell may be holed up in this small village",
DIALOGEVENT:MisCHI05xXO16Subtitle,1,"*General, the enemy's base seems to be on the other side of this river. Perhaps we can lock him in by positioning forces near the bridges",
DIALOGEVENT:MisCHI05xXO17Subtitle,1,"*General, we have many driverless vehicles in the fieldsend units to recapture them",
DIALOGEVENT:MisCHI05xXO18Subtitle,1,*Sir! We have detected Battle buses in sector C. We should deal with them before they can reach our base,
DIALOGEVENT:MisCHI05xXO19Subtitle,1,"*General, the enemy has slipped units into our base! We should improve our defenses!",
DIALOGEVENT:MisCHI05xXO20Subtitle,1,"*General, the enemy has infiltrated our base!",
DIALOGEVENT:MisCHI05xXO21Subtitle,1,*General! Taking out the American Command Center will put a stop to his heavy Air support,
DIALOGEVENT:MisCHI05xXO22Subtitle,1,"*General, we need to get our INTERNET CENTER built as quickly as possible. It will help us locate enemy positions",
DIALOGEVENT:MisCHI05xXO23Subtitle,1,"*General, the enemy has left his Flank unguarded! Now is our chance to counter attack!",
DIALOGEVENT:MisCHI05xXO24Subtitle,1,"*General, the Americans have superior stealth detection technology. Perhaps you should capture this base instead of destroying it",
DIALOGEVENT:MisChi07RedGuard108Subtitle,1,*Ambush!,
DIALOGEVENT:MisGLA01Scorpion105Subtitle,1,*The Chinese are close,
DIALOGEVENT:MisGLA01Scorpion108Subtitle,1,*We have found a secret way. It's poorly guarded,
DIALOGEVENT:MisGLA01Scorpion109Subtitle,1,*We're under fire!,
DIALOGEVENT:MisGLA01xChat01Subtitle,1,"*Enemy defense structures sighted, General",
DIALOGEVENT:MisGLA01xChat02Subtitle,1,*Enemy position spotted! We must find a way past them!,
DIALOGEVENT:MisGLA01xChat03Subtitle,1,"*Enemy patrol! All units, open fire!",
DIALOGEVENT:MisGLA01xChat04Subtitle,1,*American Sentry Drones! We must destroy them quickly before they sound the alarm!,
DIALOGEVENT:MisGLA01xChat05Subtitle,1,*Look at them scramble! Our attack was a complete surprise!,
DIALOGEVENT:MisGLA01xChat06Subtitle,1,"*American attackers closing in! We must hold our position, General!",
DIALOGEVENT:MisGLA01xChat07Subtitle,1,"*Our surprise was complete! All units, concentrate on their power plants!",
DIALOGEVENT:MisGLA01xChat08Subtitle,1,*General! We are taking heavy losses!,
DIALOGEVENT:MisGLA01xCin01Subtitle,1,*Patrol to base: Target has been located and we are in pursuit,
DIALOGEVENT:MisGLA01xCin02Subtitle,1,"*Be advised, the bombing campaign has already begun. Be careful, Patrol",
DIALOGEVENT:MisGLA01xCin03Subtitle,1,"*Roger that, base. I'm on the right",
DIALOGEVENT:MisGLA01xCin04Subtitle,1,*I'll take the left,
DIALOGEVENT:MisGLA01xCin05Subtitle,1,*I'm taking fire!,
DIALOGEVENT:MisGLA01xCin06Subtitle,1,*Stay on them!,
DIALOGEVENT:MisGLA01xCin07Subtitle,1,*Look out!,
DIALOGEVENT:MisGLA01xCin08Subtitle,1,*Base! Charlie three is down! Repeat: Charlie three is down!,
DIALOGEVENT:MisGLA01xCin09Subtitle,1,"*Continue pursuit, Charlie two! This is our best shot at him!",
DIALOGEVENT:MisGLA01xCin10Subtitle,1,*Escorts eliminated! I've got him!,
DIALOGEVENT:MisGLA01xCin11Subtitle,1,*Nooooo!,
DIALOGEVENT:MisGLA01xCin12Subtitle,1,"*Heh heh. General, we've made our escape.and are headed for the rendevouz point. The GLA shall rise again",
DIALOGEVENT:MisGLA01xCin13Subtitle,1,*Affirmative. Scout team moving out,
DIALOGEVENT:MisGLA01xCin14Subtitle,1,*This is scout team. We detect no enemy presence. Wait,
DIALOGEVENT:MisGLA01xCin15Subtitle,1,*American ambush! They have us surrounded!,
DIALOGEVENT:MisGLA01xCin16Subtitle,1,"*Sentry Drones! These Americans are most clever. Their drones are hidden when they are still. You must proceed with caution, General",
DIALOGEVENT:MisGLA01xKen01Subtitle,1,*The Americans have surrounded our stronghold with military checkpoints. You must clear the way,
DIALOGEVENT:MisGLA01xKen02Subtitle,1,"*General, you must help our true leader escape, so that the GLA can live on",
DIALOGEVENT:MisGLA01xKen03Subtitle,1,*Dr. Thrax may have died for the cause but he was inconsequential. If our brother escapes the US will not have seen the last of the GLA,
DIALOGEVENT:MisGLA01xKen04Subtitle,1,*General. The Fire Base defenses around this American position are too strong. We should avoid a direct confrontation and find another way into the base,
DIALOGEVENT:MisGLA01xKen05Subtitle,1,"*Hold you forces back, General. We are sending in a team to scout the other side of the bridge. They will report back on enemy positions",
DIALOGEVENT:MisGLA01xKen06Subtitle,1,"*My General. One of our Quick Strike teams has managed to elude their American pursuers, and have agreed to aid us in our mission. Their rocket pods should prove most useful against enemy armor",
DIALOGEVENT:MisGLA01xKen07Subtitle,1,*We have discovered one of our demolitions teams. They will help us to clear a path by destroying the outlying US support bases,
DIALOGEVENT:MisGLA01xKen08Subtitle,1,*General. We must secure the airfield before the transport plane arrives. The survival of the GLA depends on your success,
DIALOGEVENT:MisGLA01xKen09Subtitle,1,"*Our Combat Cycles are very versatile. They enhance the abilities of our loyal infantry, and are able to travel over rough terrain. They are even able to survive a jump off cliffs. Use them to bypass American strong-points and attack their vulnerable sides",
DIALOGEVENT:MisGLA01xKen10Subtitle,1,*General! The Americans have sent a second group of pursuers to capture our leader. Protect him at all costs!,
DIALOGEVENT:MisGLA01xKen11Subtitle,1,"*General, this hidden base can provide us with the resources we need to push past the American siege and reach the airfield",
DIALOGEVENT:MisGLA01xKen12Subtitle,1,"*General, our leader is under attack! He must not fall to the Americans!",
DIALOGEVENT:MisGLA01xKen13Subtitle,1,"*General, your forces are moving too far ahead of our leader. Remember that he must reach the airfield if our cause is to survive",
DIALOGEVENT:MisGLA01xKen14Subtitle,1,"*Another American base. It must be eliminated. Be wary of their Fire Bases, sir",
DIALOGEVENT:MisGLA01xKen15Subtitle,1,"*We are within reach of the airfield, General. Destroy the American forces and secure the area that we may fly our leader to safety",
DIALOGEVENT:MisGLA01xKen16Subtitle,1,"*Well done, General. With you in command, we can not fail",
DIALOGEVENT:MisGLA01xKen17Subtitle,1,"*We have reached the airfield, sir. Make sure our leader is ready and waiting at the air strip when his plane arrives",
DIALOGEVENT:MisGLA01xKen18Subtitle,1,"*Our plane is on approach, General! Just hold your position for a little longer. Our leader must survive to board that plane!",
DIALOGEVENT:MisGLA01xKen19Subtitle,1,*The plane has arrived. Load our leader in so that we may fly him to safety and regroup,
DIALOGEVENT:MisGLA01xKen20Subtitle,1,"*The plane is waiting for our leader to board. Make haste and bring him in, General. Our forces cannot hold out indefinitely against the Americans",
DIALOGEVENT:MisGLA01xKen21Subtitle,1,"*Our operative, Jarmen Kell, has been harassing the American supply lines. He will be of great help to our mission, General",
DIALOGEVENT:MisGLA01xKen22Subtitle,1,"*Excellent work, General. We will show the Americans that we still have the power to resist them",
DIALOGEVENT:MisGLA01xKen23Subtitle,1,"*We have discovered an advance scout force, General. They have offered to aid us with our mission",
DIALOGEVENT:MisGLA01xKen24Subtitle,1,*General! Take out the American power plants to shut down their base defenses!,
DIALOGEVENT:MisGLA01xKen25Subtitle,1,"*Our forces have been weakened, General. We must choose our battles more wisely",
DIALOGEVENT:MisGLA02Chatter04Subtitle,1,*We are here and ready for your command,
DIALOGEVENT:MisGLA02Chatter18Subtitle,1,*So much for American,superiorite
DIALOGEVENT:MisGLA02General07Subtitle,1,*American forces are coming. Get ready!,
DIALOGEVENT:MisGLA02xChat01Subtitle,1,"*The enemy, they are attacking!",
DIALOGEVENT:MisGLA02xChat02Subtitle,1,"*The resistance is too strong, there must be another way",
DIALOGEVENT:MisGLA02xChat03Subtitle,1,*The Prince must be stopped. The GLA must not fall to him!,
DIALOGEVENT:MisGLA02xChat04Subtitle,1,*Our base is under attack!,
DIALOGEVENT:MisGLA02xChat05Subtitle,1,*Our Palace is destroyed!,
DIALOGEVENT:MisGLA02xChat06Subtitle,1,*We have lost our Barracks,
DIALOGEVENT:MisGLA02xChat07Subtitle,1,*We must rebuild our Arms Dealer quickly,
DIALOGEVENT:MisGLA02xCin01Subtitle,1,*This is Recon 1 to base. I am finishing my patrol. Sector is clear,
DIALOGEVENT:MisGLA02xCin02Subtitle,1,"*This is base. Are you certain, Recon 1? We've had reports of troop movements linked to Prince Kassad",
DIALOGEVENT:MisGLA02xCin03Subtitle,1,*I am most certain. I haven't seen anything but dust and shrubs for hours now. Returning to base after this,
DIALOGEVENT:MisGLA02xCin04Subtitle,1,*What the?,
DIALOGEVENT:MisGLA02xCin05Subtitle,1,"*Recon 1 to base! Enemy contact! Repeat, enemy contact!",
DIALOGEVENT:MisGLA02xCin06Subtitle,1,*Recon 1! What is your position?,
DIALOGEVENT:MisGLA02xCin07Subtitle,1,*He's preparing to fire!,
DIALOGEVENT:MisGLA02xCin08Subtitle,1,"*Recon 1, what is your status? Recon 1! Report!",
DIALOGEVENT:MisGLA02xCin09Subtitle,1,*Once Prince Kassad is removed the GLA will be under our control. Then vengeance will be ours and the American infidels will burn,
DIALOGEVENT:MisGLA02xCin10Subtitle,1,*Prince Kassad is beginning to take control wherever he can. We must put an end to his vie for power,
DIALOGEVENT:MisGLA02xKen01Subtitle,1,"*General, our resources are running low -- we must find a new source of supplies!",
DIALOGEVENT:MisGLA02xKen02Subtitle,1,*Kassad is attempting to capture nearby resources! We must not let him take what is rightfully ours!,
DIALOGEVENT:MisGLA02xKen03Subtitle,1,*We must reunite the GLA under one leader!,
DIALOGEVENT:MisGLA02xKen04Subtitle,1,*Beware! Kassad has launched a sneak attack against us!,
DIALOGEVENT:MisGLA02xKen05Subtitle,1,*We have much bigger plans than that rat Kassad. The world will quake as we unleash the fury of the GLA,
DIALOGEVENT:MisGLA02xKen06Subtitle,1,*We have acquired GPS Scramble technology! Now we can use Kassad's tricks against him!,
DIALOGEVENT:MisGLA02xKen07Subtitle,1,"*Excellent, General! We have secured the Sneak Attack ability!",
DIALOGEVENT:MisGLA02xKen08Subtitle,1,*Capture the enemy Command Centers,
DIALOGEVENT:MisGLA02xKen09Subtitle,1,*If we can capture the enemy Command Center we can use their technology against them,
DIALOGEVENT:MisGLA02xKen10Subtitle,1,"*General, we must capture their Command Center and use their knowledge to progress towards our goal of uniting the GLA under one flag",
DIALOGEVENT:MisGLA02xKen11Subtitle,1,*We are running low on resources. We must capture some oil derricks,
DIALOGEVENT:MisGLA02xKen12Subtitle,1,*Our enemy is attacking our Oil Supply! They must be stopped!,
DIALOGEVENT:MisGLA02xKen13Subtitle,1,*Use the GPS scramble to sneak past the enemy defenses!,
DIALOGEVENT:MisGLA02xKen14Subtitle,1,"*The GPS Scramble will not work here, there are too many Stinger Sites.We will need to use a different tactic",
DIALOGEVENT:MisGLA02xKen15Subtitle,1,*Perhaps we can find an unguarded area to use our new Sneak Attack ability,
DIALOGEVENT:MisGLA02xKen16Subtitle,1,*Do not destroy the Command Center. We need to capture the structure and keep it intact,
DIALOGEVENT:MisGLA02xKen17Subtitle,1,*Their knowledge must be stolen. We need to use their advanced tactics to defeat them!,
DIALOGEVENT:MisGLA02xKen18Subtitle,1,"*General, be wary of snipers -- Kassad loves to use them",
DIALOGEVENT:MisGLA02xKen19Subtitle,1,*This bridge is heavily defended. We will need assistance in getting across it,
DIALOGEVENT:MisGLA02xKen20Subtitle,1,*Capture the enemy Command Center to the North!,
DIALOGEVENT:MisGLA02xKen21Subtitle,1,*Capture the enemy Command Center to the West!,
DIALOGEVENT:MisGLA02xKen22Subtitle,1,"*General, if we capture this cannon, we can use it against Kassad's forces!",
DIALOGEVENT:MisGLA02xKen23Subtitle,1,"*If we capture the Command Center, we can use their abilities to turn the tide of this battle",
DIALOGEVENT:MisGLA02xKen24Subtitle,1,*Prince Kassad is no more. The GLA are once again united against our enemies!,
DIALOGEVENT:MisGLA02xKen25Subtitle,1,"*Now that we have GPS scramble, we can move unseen past Kassad's bridge defenses!",
DIALOGEVENT:MisGLA02xKen26Subtitle,1,*The traitor has fortified himself on this hilltop and cut all other means of access. Sneak Attack is the only way we have to strike at his main base,
DIALOGEVENT:MisGLA02xKen27Subtitle,1,"*General, this area is being controlled by Prince Kassad. He has turned his back on his brethren and will not aid us in our cause against the infidels",
DIALOGEVENT:MisGLA02xKen28Subtitle,1,"*Kassad is a master of stealth, hiding his forces in plain sight. He refuses to share his knowledge with us, so we will take it from him",
DIALOGEVENT:MisGLA02xKen29Subtitle,1,*A GLA splinter cell commanded by Prince Kassad is controlling this area. Kassad refuses to let us use his abilities for the good of the GLA,
DIALOGEVENT:MisGLA02xKen30Subtitle,1,"*Kassad is a master of stealth, relying on several techniques to surprise and attack his enemies",
DIALOGEVENT:MisGLA02xKen31Subtitle,1,*GPS scramble gives him the power to have any unit strike unseen against an enemy,
DIALOGEVENT:MisGLA02xKen32Subtitle,1,*Tunnel sneak attacks offer further tactical advantages,
DIALOGEVENT:MisGLA02xKen33Subtitle,1,"*We must have these technologies. If Kassad will not share, we will take them from him. Capture his command centers and turn his own abilities against him!",
DIALOGEVENT:MisGLA03Kenwar03Subtitle,1,*Free our imprisoned brothers,
DIALOGEVENT:MisGLA03Kenwar15Subtitle,1,"*We have spotted a Prison Camp, our brothers are held inside",
DIALOGEVENT:MisGLA03xBrf01Subtitle,1,"*Welcome, Commander!",
DIALOGEVENT:MisGLA03xBrf02Subtitle,1,"*Kassad was too cowardly to make an attempt against the US such as this. General, you are truly a master mind",
DIALOGEVENT:MisGLA03xBrf03Subtitle,1,*Once the US Mediterranean naval force is shattered all of Europe will be in our grasp,
DIALOGEVENT:MisGLA03xBrf04Subtitle,1,"*Now that we are again united, it is time to make our strength felt!",
DIALOGEVENT:MisGLA03xBrf05Subtitle,1,*The USA has attacked our secret base in the Mediterranean,
DIALOGEVENT:MisGLA03xBrf06Subtitle,1,"*But before it was wiped out, we learned of the location of their Particle Cannon and naval fleet in the region",
DIALOGEVENT:MisGLA03xBrf07Subtitle,1,*Most of their ships are in port and helpless. We will steal their Particle Cannon and use it to take out their Aircraft Carrier!,
DIALOGEVENT:MisGLA03xBrf08Subtitle,1,*Look for an opportunity to reclaim and rebuild our secret base,
DIALOGEVENT:MisGLA03xChat01Subtitle,1,*We'll die for you!,
DIALOGEVENT:MisGLA03xChat02Subtitle,1,*Another one bites the dust,
DIALOGEVENT:MisGLA03xChat03Subtitle,1,*More victims for me,
DIALOGEVENT:MisGLA03xChat04Subtitle,1,*Mow them down!,
DIALOGEVENT:MisGLA03xChat05Subtitle,1,*They cannot escape our wrath!,
DIALOGEVENT:MisGLA03xChat06Subtitle,1,*We have them where we want them!,
DIALOGEVENT:MisGLA03xChat07Subtitle,1,*Victory will be ours!,
DIALOGEVENT:MisGLA03xChat08Subtitle,1,*That made a big splash!,
DIALOGEVENT:MisGLA03xCin01Subtitle,1,*We will avenge this cowardly attack!,
DIALOGEVENT:MisGLA03xCin02Subtitle,1,*Their carrier will be turned into scrap!,
DIALOGEVENT:MisGLA03xCin03Subtitle,1,*We have proven the might of the GLA!,
DIALOGEVENT:MisGLA03xKen01Subtitle,1,*Our Hijackers could take that tank easily,
DIALOGEVENT:MisGLA03xKen02Subtitle,1,*That Ranger is running for help! We must not let him get away,
DIALOGEVENT:MisGLA03xKen03Subtitle,1,*We'll need this Particle Cannon to sink the enemy Carrier. Defend it well!,
DIALOGEVENT:MisGLA03xKen04Subtitle,1,*Our rebels can use their Capture Building ability to take control of the Particle Cannon,
DIALOGEVENT:MisGLA03xKen05Subtitle,1,*We can use our Sneak Attack to create Tunnel Networks on nearby islands,
DIALOGEVENT:MisGLA03xKen06Subtitle,1,*We must not let the pilot reach his Tomahawk!,
DIALOGEVENT:MisGLA03xKen07Subtitle,1,*They're coming after the Tomahawk!,
DIALOGEVENT:MisGLA03xKen08Subtitle,1,*This Barracks is now ours,
DIALOGEVENT:MisGLA03xKen09Subtitle,1,*We have liberated this Palace,
DIALOGEVENT:MisGLA03xKen10Subtitle,1,*This Arms Dealer will serve us well,
DIALOGEVENT:MisGLA03xKen11Subtitle,1,*We have reclaimed our Command Center!,
DIALOGEVENT:MisGLA03xKen12Subtitle,1,"*General, do you see those enemy supply planes? If we could destroy their drop zones, we would cripple their production!",
DIALOGEVENT:MisGLA03xKen13Subtitle,1,"*Ah, this toxic tractor will come in handy",
DIALOGEVENT:MisGLA03xKen14Subtitle,1,*These Quad Cannons will defend us from enemy aircraft,
DIALOGEVENT:MisGLA03xKen15Subtitle,1,*These Marauders will boost our firepower,
DIALOGEVENT:MisGLA03xKen16Subtitle,1,*Destroy these tanks and we can liberate the Barracks!,
DIALOGEVENT:MisGLA03xKen17Subtitle,1,"*If we clear this area, we can safely occupy the Command Center",
DIALOGEVENT:MisGLA03xKen18Subtitle,1,*Kill those troops and the Arms Dealer will be ours!,
DIALOGEVENT:MisGLA03xKen19Subtitle,1,*They may be launching an attack against us! Defend our buildings!,
DIALOGEVENT:MisGLA03xKen20Subtitle,1,*Comanches! Rally our air defenses!,
DIALOGEVENT:MisGLA03xKen21Subtitle,1,*We must defend against those Comanches!,
DIALOGEVENT:MisGLA03xKen22Subtitle,1,*They are trying to retake the Particle Cannon!,
DIALOGEVENT:MisGLA03xKen23Subtitle,1,*Their aircraft have destroyed our Tunnel Network!,
DIALOGEVENT:MisGLA03xKen24Subtitle,1,*Those clever villains! They are targeting our Power Plants. We need power to use the Particle Cannon,
DIALOGEVENT:MisGLA03xKen25Subtitle,1,*Almost all of the power plants have been destroyed. We must have power to use the Particle Cannon!,
DIALOGEVENT:MisGLA03xKen26Subtitle,1,"*If we could capture some power plants, we could use the Particle Cannon against them",
DIALOGEVENT:MisGLA03xKen27Subtitle,1,*Ahh.. We have found some hidden goodies,
DIALOGEVENT:MisGLA03xKen28Subtitle,1,*This pass is well defended. We should use the Particle Cannon to blast through,
DIALOGEVENT:MisGLA03xKen29Subtitle,1,*Be careful! This pass is heavily guarded!,
DIALOGEVENT:MisGLA03xKen30Subtitle,1,*They've dispatched infantry onto the islands!,
